389.65 66.9766
458.534 105.16
500.33 532.009
657.122 273.559
329.621 27.1005
178.446 120.447
544.273 579.413
306.087 129.606
336.399 588.734
685.701 238.676
722.508 277.504
217.797 301.92
462.366 390.344
575.077 180.605
377.251 642.438
19.0223 358.493
643.957 311.62
496.191 339.773
471.183 625.132
681.468 365.105
498.532 137.148
589.759 174.523
674.01 239.152
338.009 136.719
575.287 479.111
306.964 84.5163
304.113 37.8804
728.721 285.726
345.182 319.436
372.798 223.221
432.826 76.6508
395.288 68.6648
348.045 506.95
417.052 82.9395
372.042 234.687
645.028 232.425
687.578 241.214
205.815 228.053
358.466 108.111
369.788 214.905
683.186 260.821
645.077 305.395
270.96 36.4423
350.597 460.609
698.933 441.267
563.829 334.494
710.379 274.006
693.589 288.475
597.715 246.193
344.048 151.184
523.723 552.825
724.232 281.396
602.098 194.71
265.945 646.669
36.1558 74.8258
81.4072 555.131
737.224 287.902
355.112 150.453
585.025 506.953
359.089 197.745
434.054 380.935
673.953 339.622
183.525 693.087
560.198 376.102
422.553 407.556
426.909 63.7349
468.218 403.536
157.076 395.902
457.392 393.206
315.703 38.5452
734.288 250.885
229.806 292.709
387.197 324.001
273.898 567.982
329.171 85.8512
484.737 130.14
698.665 246.584
555.786 636.432
371.56 178.578
63.1722 445.862
466.736 388.893
410.635 314.877
716.259 285.738
721.632 276.74
391.073 250.744
309.11 182.451
712.078 283.194
114.751 51.057
714.134 282.304
160.602 582.412
451.369 164.145
577.691 331.061
433.077 382.488
418.075 93.2872
468.743 285.77
355.614 396.439
720.928 269.702
560.732 346.898
688.395 400.365
433.28 382.897
340.993 328.447
696.689 290.278
723.514 261.181
426.182 393.082
266.815 405.284
360.627 222.148
628.304 713.879
704.066 375.772
687.033 305.316
329.551 21.7466
622.012 320.516
313.808 103.841
318.367 36.5809
654.64 654.078
403.754 379.245
531.034 198.198
382.562 358.983
722.686 280.992
589.917 190.244
519.427 153.184
418.47 339.279
385.349 395.253
470.7 300.09
703.313 263.105
348.566 480.28
486.937 135.332
326.689 30.5925
554.043 193.314
513.558 352.339
373.016 213.46
637.631 223.975
469.043 317.452
488.56 385.916
492.497 360.003
607.35 205.569
706.91 272.234
62.8701 115.841
367.09 211.671
497.102 252.818
646.274 217.59
723.3 496.855
320.225 38.2131
554.28 528.884
603.523 259.242
649.903 240.001
525.577 492.797
388.318 64.2312
404.724 475.671
640.274 312.336
489.61 731.154
325.281 223.004
273.613 214.756
437.101 303.425
331.608 86.5421
434.033 382.07
325.795 29.5753
198.151 545.826
608.574 409.925
526.291 144.194
416.062 333.385
325.975 66.0735
411.95 273.224
547.211 165.897
486.332 451.869
330.34 59.6596
544.229 162.953
665.249 244.96
679.502 250.111
457.77 310.143
346.966 348.504
673.112 233.863
738.113 289.184
247.144 141.518
402.983 55.4703
513.835 246.596
346.972 58.4837
682.644 276.771
479.707 382.643
152.5 373.727
722.613 277.52
308.624 39.7204
352.534 145.662
626.807 521.618
206.944 502.703
299.618 36.9802
300.379 281.451
434.693 381.999
720.123 304.451
335.249 296.461
574.368 126.97
633.57 316.974
326.991 683.892
448.415 102.728
441.056 109.676
378.803 73.4764
206.765 529.245
436.688 241.4
687.837 306.665
315.968 219.6
707.27 268.009
564.438 174.315
432.813 383.684
429.293 371.1
329.897 19.4127
322.636 504.114
584.594 227.445
628.661 309.531
390.009 190.226
378.083 60.6893
363.097 601.579
306.833 49.8936
613.885 321.742
415.492 320.076
528.775 154.025
335.254 91.4581
