110000 14482 13258 1.04694 8 22853.6 131443 206073 280807 352725 425832 536804 602921 9040.27 50648.8 56534.1 70929.6 96725.1 72828.8 90473.4 78780.3
220000 13494 8232 1.74401 8 4014.61 199729 300599 406512 487129 624120 717766 813102 1530.07 69830.6 118461 79982.6 116277 121724 78773.4 79087.4
330000 14787 7944 1.57014 8 22883.6 197231 301244 397174 519129 639687 735554 839285 6596.59 82647.1 116949 90095 132404 116372 102001 75781.1
440000 14229 10152 1.35021 8 41586.3 195626 300806 416712 500166 633180 714620 838197 9632.81 79277.4 106014 91673.9 143109 135741 82979.9 71838.4
550000 13418 10687 1.43821 8 26629.7 197817 288864 409265 480535 629228 709653 780517 13609.3 53676.2 91572.3 100571 106118 97886.5 82472.9 68725.8
660000 13859 13415 1.49403 8 35108.7 188915 312135 407427 525133 669066 729277 846872 16004.2 78446.6 87637.3 105330 113644 87935.2 119083 83978.3
770000 13984 13885 1.83505 8 0 182423 293051 395978 515135 645408 726511 781047 0 67506.6 99737.6 97916.8 123152 98742.1 86754.8 73044.6
880000 14304 13409 1.72233 8 9861.11 191047 299303 401008 504451 656390 712795 791360 6333.74 70491.5 105459 88894.6 152551 137685 73472 78920.7
990000 14411 14489 1.7472 8 15147.3 185536 311192 397884 513976 633274 767233 831790 5530.58 75478 93144.6 96506 129675 87211.1 101633 115052
1100000 15655 9504 1.27178 8 38682.4 193435 274337 384949 488610 627871 676200 803490 16412.1 70402.9 109827 86829.1 118858 99709.2 80903.8 86124.5
1199000 13035 10945 1.4967 8 35075 185396 312573 399485 517244 637358 748753 801242 8130.65 79138.1 109038 106822 125683 123365 105571 69308.4
